#Org.,Prog.,Econ.,DENOMINACIÓN DE LAS APLICACIONES,Créditos Iniciales,Modificaciones,Créditos Totales,Obligaciones Reconocidas,,,,,,
A,132,23120,DEL PERSONAL NO DIRECTIVO,1000,0,1000,160.36,,,,,,
A,132,45320,APORTACION AL CONSORCIO DE TRANSPORTES,243000,-20000,223000,221761.41,,,,,,
A,132,63400,INVERSION DE REPOSICION EN ELEMENTOS DE TRANSPORTE,10000,0,10000,4556.13,,,,,,
A,135,13000,RETRIBUCIONES BÁSICAS,170000,0,170000,170920.9,,,,,,
A,135,13002,OTRAS REMUNERACIONES,13000,0,13000,12093.99,,,,,,
A,135,15000,PRODUCTIVIDAD,123000,0,123000,152140.6,,,,,,
A,135,16000,SEGURIDAD SOCIAL,94000,0,94000,80103.11,,,,,,
A,135,16204,ACCIÓN SOCIAL,5000,0,5000,5010.86,,,,,,
A,135,16205,SEGUROS,500,0,500,408.43,,,,,,
A,135,16209,OTROS GASTOS SOCIALES,800,0,800,1850.51,,,,,,
A,135,20400,ARRENDAMIENTO MATERIAL DE TRANSPORTE,12500,0,12500,10039.74,,,,,,
A,135,21400,REP. MANT. Y CONSERVACION ELEMENTOS TRANSPORTE,10000,0,10000,8068.77,,,,,,
A,135,22103,COMBUSTIBLES Y CARBURANTES,4000,0,4000,,,,,,,
A,135,22104,VESTUARIO,10000,-6000,4000,3862.81,,,,,,
A,135,22111,"SUMINISTROS DE REPUESTOS MAQUINARIA, UTILLAJE Y ELEM.TPTE.",6500,0,6500,9113.57,,,,,,
A,135,22118,UTILES,18000,0,18000,17857.1,,,,,,
A,135,22502,TRIBUTOS AUTONÓMICOS SERVICIO PREVENCIÓN EXTINCIÓN INCENDIOS,1500000,0,1500000,1489008.77,,,,,,
A,135,22690,GASTOS DIVERSOS,10700,0,10700,10190.02,,,,,,
A,241,13000,RETRIBUCIONES BÁSICAS,80000,0,80000,477896.04,,,,,,
A,241,13002,OTRAS REMUNERACIONES,24000,0,24000,76248.38,,,,,,
A,241,14300,OTRO PERSONAL,150000,120000,270000,55055.22,,,,,,
A,241,14301,SUELDOS PROYECTO REACT.PROF.MAYORES 30 AÑOS,0,18776.64,18776.64,5088.93,,,,,,
A,241,14302,SALARIOS PROYECTO CUALIF.PROF. MAYORES 30 AÑOS,0,6225.4,6225.4,172652.41,,,,,,
A,241,14303,SALARIOS PROYECTO ACTIV.PROF.MENORES 30 AÑOS,0,3159.59,3159.59,3809.19,,,,,,
A,241,14304,SALARIOS PROY.CERTIF.PROFESION.OPERAC.GRABACION Y TRAT DATOS,0,704.25,704.25,6751.63,,,,,,
A,241,14305,SALARIOS PROY.CERTIF.PROFES.OPERAC.ACTIV. ADTVAS.RELAC.CLIEN,0,704.25,704.25,1958.61,,,,,,
A,241,14306,SALARIOS PROY.CERTIF.PROFESION.ASIST.DOCUMENTAL,0,704.25,704.25,1628.59,,,,,,
A,241,15000,PRODUCTIVIDAD,11000,0,11000,,,,,,,
A,241,16000,SEGURIDAD SOCIAL,54000,8573.55,62573.55,13092.54,,,,,,
A,241,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,1000,0,1000,986.25,,,,,,
A,241,16204,ACCIÓN SOCIAL,4000,0,4000,230668.85,,,,,,
A,241,16205,SEGUROS,400,0,400,5066.97,,,,,,
A,241,16209,OTROS GASTOS SOCIALES,400,0,400,11866.15,,,,,,
A,241,20600,ARRENDAMIENTO EQUIPOS PROCESOS DE INFORMACION,11000,0,11000,4904.69,,,,,,
A,241,22100,SUMINISTROS: ENERGÍA ELÉCTRICA,29000,0,29000,10691.9,,,,,,
A,241,22101,SUMINISTROS: AGUA,36500,0,36500,751.47,,,,,,
A,241,22102,GAS,2400,0,2400,1244.65,,,,,,
A,241,22120,MATERIALES PROYECTO REACT.PROF.MAYORES 30 AÑOS,0,0,0,10674.07,,,,,,
A,241,22121,MATERIALES PROYECTO CUALIF.PROF. MAYORES 30 AÑOS,0,0,0,29120.68,,,,,,
A,241,22122,EQUIPAMIENTO INFORMAT. PROYECTO ACTIV.PROF.MENORES 30 AÑOS,0,0,0,21650.5,,,,,,
A,241,22123,MATERIAL PROYECTO CERTIF.PROFES.OPERACIONES GRABACION  DATOS,0,6000,6000,81909.99,,,,,,
A,241,22124,MATERIAL PROYECTO CERTIF.PROFES.ACTIV.ADTVAS.RELACION CLIENT,0,600,600,236558.1,,,,,,
A,241,22125,MATERIAL PROYECTO CERTIF.PROFES.ASIST.DOCUMENTAL,0,600,600,16841.03,,,,,,
A,241,22200,SERVICIOS DE TELECOMUNICACIONES,10800,0,10800,2059.58,,,,,,
A,241,22201,POSTALES,5000,0,5000,,,,,,,
A,241,22690,GASTOS DIVERSOS,10000,0,10000,15000,,,,,,
A,241,22718,MANTENIMIENTO ASCENSORES,2500,0,2500,184643.55,,,,,,
A,241,22719,MANTENIMIENTO CLIMATIZACION,8000,0,8000,11962,,,,,,
A,241,22731,T.R.O.E.P.: PROGRAMA CUALIF.PROFES. PRA NUEVOS APRENDICES,0,79100,79100,116730.53,,,,,,
A,241,22750,FORMACION TRANSVERSAL PROYECTO REACT.PROF.MAYORES 30 AÑOS,0,21600,21600,29502.63,,,,,,
A,241,22760,FORMACION TRANSVERSAL PROYECTO ACTIV.PROF.MENORES 30 AÑOS,0,3600,3600,13917.27,,,,,,
A,320,12004,SUELDOS DEL GRUPO C2,9000,0,9000,4651.98,,,,,,
A,320,12006,TRIENIOS,3000,0,3000,53513.37,,,,,,
A,320,12100,COMPLEMENTO DE DESTINO,6000,0,6000,3389.17,,,,,,
A,320,12101,COMPLEMENTO ESPECÍFICO,5000,0,5000,81.22,,,,,,
A,320,13000,RETRIBUCIONES BÁSICAS,135000,0,135000,72.52,,,,,,
A,320,13002,OTRAS REMUNERACIONES,18000,0,18000,6920.13,,,,,,
A,320,15000,PRODUCTIVIDAD,30000,0,30000,2855.81,,,,,,
A,320,16000,SEGURIDAD SOCIAL,64000,0,64000,,,,,,,
A,320,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,2000,0,2000,245.26,,,,,,
A,320,16204,ACCIÓN SOCIAL,5000,0,5000,2432.52,,,,,,
A,320,16205,SEGUROS,400,0,400,,,,,,,
A,320,16209,OTROS GASTOS SOCIALES,300,0,300,,,,,,,
A,320,20600,ARRENDAMIENTO EQUIPOS PROCESOS DE INFORMACION,1500,0,1500,,,,,,,
A,320,21200,REP. MANT. Y CONSERVACION EDIFICIOS,2000,0,2000,,,,,,,
A,320,22100,SUMINISTROS: ENERGÍA ELÉCTRICA,17000,0,17000,15206.6,,,,,,
A,320,22101,SUMINISTROS: AGUA,800,0,800,20635.67,,,,,,
A,320,22200,SERVICIOS DE TELECOMUNICACIONES,4500,0,4500,3731.26,,,,,,
A,320,22201,POSTALES,5000,0,5000,5553.84,,,,,,
A,320,22699,OTROS GASTOS DIVERSOS,36000,-30000,6000,728.21,,,,,,
A,320,22718,MANTENIMIENTO ASCENSORES,2500,0,2500,7554.47,,,,,,
A,320,22719,MANTENIMIENTO CLIMATIZACION,5000,0,5000,54579.65,,,,,,
A,320,22745,CONTRATO CAMPAMENTO URBANO,70000,0,70000,122429.86,,,,,,
A,320,22799,OTROS TRABAJOS REAQLIZADO POR OTRAS EMPRESAS Y PROFES.,5000,91000,96000,22712.62,,,,,,
A,320,42200,CONVENIO UNED,20000,0,20000,172780.04,,,,,,
A,320,48009,CONVENIO ABSENTISMO ESCOLAR,5000,0,5000,18776.64,,,,,,
A,320,48019,PROGRAMA MUNICIPAL DE APOYO A LA ESCOLARIDAD,40000,14000,54000,1208.7,,,,,,
A,334,12003,SUELDOS DEL GRUPO C1,12000,0,12000,2756.35,,,,,,
A,334,12004,SUELDOS DEL GRUPO C2,9000,0,9000,,,,,,,
A,334,12006,TRIENIOS,6000,0,6000,,,,,,,
A,334,12100,COMPLEMENTO DE DESTINO,14000,0,14000,,,,,,,
A,334,12101,COMPLEMENTO ESPECÍFICO,19000,0,19000,10639.08,,,,,,
A,334,13000,RETRIBUCIONES BÁSICAS,309000,0,309000,33421.32,,,,,,
A,334,13002,OTRAS REMUNERACIONES,88000,0,88000,1512.18,,,,,,
A,334,15000,PRODUCTIVIDAD,53000,0,53000,877.82,,,,,,
A,334,15200,OTROS INCENTIVOS AL RENDIMIENTO,26000,0,26000,326.05,,,,,,
A,334,16000,SEGURIDAD SOCIAL,164000,0,164000,337.76,,,,,,
A,334,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,2000,0,2000,7686.88,,,,,,
A,334,16204,ACCIÓN SOCIAL,17000,0,17000,,,,,,,
A,334,16205,SEGUROS,1400,0,1400,12707.86,,,,,,
A,334,16209,OTROS GASTOS SOCIALES,1200,0,1200,1745.4,,,,,,
A,334,20600,ARRENDAMIENTO EQUIPOS PROCESOS DE INFORMACION,16000,0,16000,,,,,,,
A,334,20900,CÁNONES.,4000,0,4000,,,,,,,
A,334,21200,REP. MANT. Y CONSERVACION EDIFICIOS,46000,0,46000,,,,,,,
A,334,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",10000,0,10000,,,,,,,
A,334,22100,SUMINISTROS: ENERGÍA ELÉCTRICA,230700,0,230700,,,,,,,
A,334,22101,SUMINISTROS: AGUA,19700,0,19700,,,,,,,
A,334,22102,GAS,29500,0,29500,7453.08,,,,,,
A,334,22103,COMBUSTIBLES Y CARBURANTES,1000,0,1000,6108.48,,,,,,
A,334,22200,SERVICIOS DE TELECOMUNICACIONES,11500,0,11500,1472.99,,,,,,
A,334,22201,POSTALES,5000,0,5000,1456.4,,,,,,
A,334,22401,SEGUROS SUSPENSION DE ACTUACIONES,3000,0,3000,7501.68,,,,,,
A,334,22609,FESTEJOS TAURINOS,25000,11481,36481,79128.83,,,,,,
A,334,22613,ANIMACION A LA LECTURA,10000,0,10000,,,,,,,
A,334,22618,PINTO VERANO,25000,0,25000,,,,,,,
A,334,22619,FIESTAS CARNAVALES Y NAVIDAD,40000,0,40000,10096.65,,,,,,
A,334,22620,PROMOCION BANDA MPAL Y CORO,50000,0,50000,3097.35,,,,,,
A,334,22623,FIESTAS PATRONALES,150000,0,150000,5768.36,,,,,,
A,334,22628,VIVE LA NAVIDAD,15000,0,15000,5130.73,,,,,,
A,334,22630,PROGRAMACION SOCIOCULTURAL,21000,15000,36000,141892.54,,,,,,
A,334,22690,GASTOS DIVERSOS,8000,0,8000,18803.19,,,,,,
A,334,22718,MANTENIMIENTO ASCENSORES,10000,0,10000,32396.38,,,,,,
A,334,22719,MANTENIMIENTO CLIMATIZACION,24000,0,24000,48859.12,,,,,,
A,334,22723,CONTRATO ILUMINACION Y SONIDO TEATRO,30000,30000,60000,2110.72,,,,,,
A,334,22730,CONTRATO ILUMINACION FIESTAS,30000,0,30000,5823.72,,,,,,
A,334,22732,CONTRATO FUEGOS ARTIFICIALES,20000,0,20000,326.05,,,,,,
A,334,22748,PROGRAMACION TEATRO MPAL,50000,0,50000,219.1,,,,,,
A,334,22753,PROMOCIÓN DEL COMERCIO Y PYMES,50000,-11481,38519,991.43,,,,,,
A,334,22755,T.R.O.E.P.: FESTIVAL RENACENTISTA,20000,0,20000,1059.69,,,,,,
A,334,22756,T.R.O.E.P.: :DIFUSIÓN PATRIMONIO HISTÓRICO,20000,0,20000,73.9,,,,,,
A,334,22757,T.R.O.E.P.: DIFUSIÓN,25000,-15000,10000,,,,,,,
A,334,22758,T.R.O.E.P.: CONTRATO SONIDO ACTUACIONES CALLE,30000,0,30000,2233.62,,,,,,
A,334,22759,T.R.O.E.P.: AGENDA 21 CULTURAL,10000,0,10000,5570.46,,,,,,
A,334,62603,INVERSION PARA LA ADECUACION DE LA TORRE DE EBOLI,200000,-114000,86000,4860.94,,,,,,
A,341,13000,RETRIBUCIONES BÁSICAS,456000,0,456000,5984.49,,,,,,
A,341,13002,OTRAS REMUNERACIONES,178000,0,178000,4690.08,,,,,,
A,341,15000,PRODUCTIVIDAD,75000,0,75000,9070.86,,,,,,
A,341,15200,OTROS INCENTIVOS AL RENDIMIENTO,32000,0,32000,85365.35,,,,,,
A,341,16000,SEGURIDAD SOCIAL,243000,-10800,232200,11221.27,,,,,,
A,341,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,3000,0,3000,,,,,,,
A,341,16204,ACCIÓN SOCIAL,5000,0,5000,47000.1,,,,,,
A,341,16205,SEGUROS,2400,0,2400,313560.29,,,,,,
A,341,16209,OTROS GASTOS SOCIALES,1000,0,1000,82863.15,,,,,,
A,341,20600,ARRENDAMIENTO EQUIPOS PROCESOS DE INFORMACION,38850,0,38850,38150.16,,,,,,
A,341,21200,REP. MANT. Y CONSERVACION EDIFICIOS,22000,0,22000,124.5,,,,,,
A,341,22100,SUMINISTROS: ENERGÍA ELÉCTRICA,373000,0,373000,48859.12,,,,,,
A,341,22101,SUMINISTROS: AGUA,160000,0,160000,2593.27,,,,,,
A,341,22102,GAS,111000,0,111000,5653.04,,,,,,
A,341,22104,VESTUARIO,2000,0,2000,815.7,,,,,,
A,341,22116,TROFEOS DEPORTIVOS,12000,0,12000,411.26,,,,,,
A,341,22119,MATERIAL TECNICO DEPORTIVO,40000,0,40000,699.72,,,,,,
A,341,22200,SERVICIOS DE TELECOMUNICACIONES,8000,0,8000,147.39,,,,,,
A,341,22201,POSTALES,5000,0,5000,,,,,,,
A,341,22402,SEGUROS DEPORTIVOS,60000,0,60000,997.45,,,,,,
A,341,22690,GASTOS DIVERSOS,6000,0,6000,3500.75,,,,,,
A,341,22718,MANTENIMIENTO ASCENSORES,3750,0,3750,626.7,,,,,,
A,341,22719,MANTENIMIENTO CLIMATIZACION,25000,29229.9,54229.9,2448.24,,,,,,
A,341,22735,ARBITRAJES Y COORDINACION,10000,1609.5,11609.5,1883.55,,,,,,
A,341,22799,OTROS TRABAJOS REAQLIZADO POR OTRAS EMPRESAS Y PROFES.,2000,0,2000,2292.82,,,,,,
A,341,23120,DEL PERSONAL NO DIRECTIVO,1000,0,1000,65675.01,,,,,,
A,341,48001,FOMENTO DEPORTE ESCOLAR,10000,0,10000,355324.47,,,,,,
A,341,48004,FOMENTO DEPORTE,20000,-10839.4,9160.6,6693.55,,,,,,
A,341,48904,PROGRAMAS DEPORTIVOS Y ACTIVIDADES,70000,-20000,50000,2151.18,,,,,,
A,2311,13000,RETRIBUCIONES BÁSICAS,513000,0,513000,2404.36,,,,,,
A,2311,13002,OTRAS REMUNERACIONES,107000,0,107000,48859.12,,,,,,
A,2311,15000,PRODUCTIVIDAD,67000,0,67000,,,,,,,
A,2311,15200,OTROS INCENTIVOS AL RENDIMIENTO,5000,0,5000,81.22,,,,,,
A,2311,16000,SEGURIDAD SOCIAL,212000,-38000,174000,72.52,,,,,,
A,2311,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,4000,0,4000,5031.32,,,,,,
A,2311,16204,ACCIÓN SOCIAL,6000,0,6000,3576.17,,,,,,
A,2311,16205,SEGUROS,2400,0,2400,218429.11,,,,,,
A,2311,16209,OTROS GASTOS SOCIALES,2100,0,2100,45225.37,,,,,,
A,2311,20200,ARRENDAMIENTOS VIVIENDAS IVIMA,5000,-4900,100,153892.61,,,,,,
A,2311,20600,ARRENDAMIENTO EQUIPOS PROCESOS DE INFORMACION,19000,0,19000,1115.73,,,,,,
A,2311,21200,REP. MANT. Y CONSERVACION EDIFICIOS,5000,0,5000,2283.27,,,,,,
A,2311,22100,SUMINISTROS: ENERGÍA ELÉCTRICA,237100,0,237100,5611.81,,,,,,
A,2311,22101,SUMINISTROS: AGUA,4500,0,4500,39695.19,,,,,,
A,2311,22102,GAS,2600,0,2600,24179.96,,,,,,
A,2311,22200,SERVICIOS DE TELECOMUNICACIONES,10000,0,10000,3324.75,,,,,,
A,2311,22201,POSTALES,10000,0,10000,3594.2,,,,,,
A,2311,22690,GASTOS DIVERSOS,20000,-19000,1000,48859.12,,,,,,
A,2311,22718,MANTENIMIENTO ASCENSORES,1300,0,1300,,,,,,,
A,2311,22719,MANTENIMIENTO CLIMATIZACION,7000,0,7000,41.19,,,,,,
A,2311,22722,CONTRATO ESTANCIAS EN RESIDENCIA PRIVADA,125000,-86528.1,38471.9,37.04,,,,,,
A,2311,22724,T.R.O.E.P.: SERVICIO TELEASISTENCIA,45000,0,45000,383.56,,,,,,
A,2311,22725,TRABAJOS EMPRESAS Y PROF: PROGRAMA DE FAMILIA,124000,0,124000,161.91,,,,,,
A,2311,22726,CONTRATO SERVICIO AYUDA A DOMICILIO,300000,0,300000,,,,,,,
A,2311,22727,T.R.O.E.P.:AUTONOMÍA PERSONAL,75000,0,75000,2263,,,,,,
A,2311,22799,OTROS TRABAJOS REAQLIZADO POR OTRAS EMPRESAS Y PROFES.,20000,0,20000,,,,,,,
A,2311,23300,OTRAS INDEMNIZACIONES,30000,-29000,1000,599.4,,,,,,
A,2311,48010,AYUDA HUMANITARIA,0,15000,15000,,,,,,,
A,2311,48018,EMERGENCIA SOCIAL BASICA,300000,0,300000,2291.64,,,,,,
A,2311,48021,AYUDAS MEJORA HABITABILIDAD,12000,0,12000,1894.72,,,,,,
A,2313,13000,RETRIBUCIONES BÁSICAS,109000,0,109000,333705.62,,,,,,
A,2313,13002,OTRAS REMUNERACIONES,27000,0,27000,60353.7,,,,,,
A,2313,15000,PRODUCTIVIDAD,13000,0,13000,75414.07,,,,,,
A,2313,15200,OTROS INCENTIVOS AL RENDIMIENTO,3000,0,3000,110411.64,,,,,,
A,2313,16000,SEGURIDAD SOCIAL,47000,0,47000,2690.82,,,,,,
A,2313,16204,ACCIÓN SOCIAL,3000,0,3000,815.7,,,,,,
A,2313,16205,SEGUROS,100,0,100,365.71,,,,,,
A,2313,16209,OTROS GASTOS SOCIALES,100,0,100,1749.42,,,,,,
A,2313,20600,ARRENDAMIENTO EQUIPOS PROCESOS DE INFORMACION,9500,0,9500,2417.23,,,,,,
A,2313,21200,REP. MANT. Y CONSERVACION EDIFICIOS,4000,0,4000,,,,,,,
A,2313,22100,SUMINISTROS: ENERGÍA ELÉCTRICA,3000,0,3000,3145.9,,,,,,
A,2313,22101,SUMINISTROS: AGUA,650,0,650,1085.5,,,,,,
A,2313,22200,SERVICIOS DE TELECOMUNICACIONES,3500,0,3500,2084.89,,,,,,
A,2313,22606,"REUNIONES, CONFERENCIAS, CURSOS",2000,0,2000,178.64,,,,,,
A,2313,22612,PUNTO MUNICIPAL SOLIDARIO,2000,0,2000,7313.04,,,,,,
A,2313,22616,PUNTO DE INFORMACIÓN ASOCIATIVA,2000,0,2000,94350.56,,,,,,
A,2313,22617,PLAN DE IGUALDAD,5900,0,5900,13141.82,,,,,,
A,2313,22624,PREVENCIÓN Y SENSIBILIZACIÓN,10000,3168.1,13168.1,5065.96,,,,,,
A,2313,22625,CONCILIACIÓN Y CORRESPONSABILIDAD,25000,0,25000,4531.52,,,,,,
A,2313,22626,IGUALDAD DE OPORTUNIDADES,8000,0,8000,,,,,,,
A,2313,22690,GASTOS DIVERSOS,9000,0,9000,104.97,,,,,,
A,2313,22718,MANTENIMIENTO ASCENSORES,1250,0,1250,41.19,,,,,,
A,2313,22719,MANTENIMIENTO CLIMATIZACION,7000,0,7000,37.04,,,,,,
A,2313,48022,AYUDAS Y SUBVENCIONES A  ORGANIZACIONES VECINALES,50000,20000,70000,641.8,,,,,,
A,3201,13000,RETRIBUCIONES BÁSICAS,320000,0,320000,259.92,,,,,,
A,3201,13002,OTRAS REMUNERACIONES,92000,0,92000,,,,,,,
A,3201,15000,PRODUCTIVIDAD,43000,0,43000,734.42,,,,,,
A,3201,15200,OTROS INCENTIVOS AL RENDIMIENTO,1000,0,1000,364.19,,,,,,
A,3201,16000,SEGURIDAD SOCIAL,144000,0,144000,757.93,,,,,,
A,3201,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,3000,0,3000,5156.16,,,,,,
A,3201,16204,ACCIÓN SOCIAL,12000,0,12000,49793.66,,,,,,
A,3201,16205,SEGUROS,1000,0,1000,23235.48,,,,,,
A,3201,16209,OTROS GASTOS SOCIALES,500,0,500,,,,,,,
A,3201,20600,ARRENDAMIENTO EQUIPOS PROCESOS DE INFORMACION,900,0,900,6452.71,,,,,,
A,3201,21200,REP. MANT. Y CONSERVACION EDIFICIOS,2000,0,2000,13343.38,,,,,,
A,3201,22100,SUMINISTROS: ENERGÍA ELÉCTRICA,11000,0,11000,18498.4,,,,,,
A,3201,22101,SUMINISTROS: AGUA,1000,0,1000,316423.44,,,,,,
A,3201,22103,COMBUSTIBLES Y CARBURANTES,5500,0,5500,80465.19,,,,,,
A,3201,22200,SERVICIOS DE TELECOMUNICACIONES,600,0,600,65847.76,,,,,,
A,3201,22699,OTROS GASTOS DIVERSOS,1250,0,1250,17573.69,,,,,,
A,3201,22718,MANTENIMIENTO ASCENSORES,1250,0,1250,138132.23,,,,,,
A,3201,22719,MANTENIMIENTO CLIMATIZACION,2000,0,2000,2350.75,,,,,,
A,3201,22728,CONTRATO MANUTENCION NIÑOS E. INFANTIL,70000,25000,95000,13942.84,,,,,,
A,3201,48006,TRANSFERENCIAS ESCUELAS INFANTILES,385000,38360,423360,1142.9,,,,,,
A,3202,13000,RETRIBUCIONES BÁSICAS,74000,0,74000,878.01,,,,,,
A,3202,13002,OTRAS REMUNERACIONES,30000,0,30000,11259.58,,,,,,
A,3202,15000,PRODUCTIVIDAD,26000,0,26000,235.8,,,,,,
A,3202,16000,SEGURIDAD SOCIAL,36000,0,36000,23678.81,,,,,,
A,3202,16204,ACCIÓN SOCIAL,2500,0,2500,9998.75,,,,,,
A,3202,16205,SEGUROS,100,0,100,28041.83,,,,,,
A,3202,16209,OTROS GASTOS SOCIALES,100,0,100,16090.21,,,,,,
A,3202,20600,ARRENDAMIENTO EQUIPOS PROCESOS DE INFORMACION,8000,0,8000,27470.99,,,,,,
A,3202,21200,REP. MANT. Y CONSERVACION EDIFICIOS,2000,0,2000,,,,,,,
A,3202,22100,SUMINISTROS: ENERGÍA ELÉCTRICA,102000,0,102000,6146.28,,,,,,
A,3202,22101,SUMINISTROS: AGUA,48000,0,48000,6083.88,,,,,,
A,3202,22102,GAS,240000,0,240000,1892.65,,,,,,
A,3202,22200,SERVICIOS DE TELECOMUNICACIONES,350,0,350,36480.65,,,,,,
A,3202,22699,OTROS GASTOS DIVERSOS,2400,0,2400,14771.6,,,,,,
A,3202,22718,MANTENIMIENTO ASCENSORES,7550,0,7550,19378.64,,,,,,
A,3202,22719,MANTENIMIENTO CLIMATIZACION,15000,0,15000,37416.22,,,,,,
A,3203,13000,RETRIBUCIONES BÁSICAS,22000,0,22000,35373.68,,,,,,
A,3203,13002,OTRAS REMUNERACIONES,3000,0,3000,154701.8,,,,,,
A,3203,15000,PRODUCTIVIDAD,5000,0,5000,15351.39,,,,,,
A,3203,16000,SEGURIDAD SOCIAL,9000,0,9000,32741.65,,,,,,
A,3203,16204,ACCIÓN SOCIAL,1000,0,1000,8651.07,,,,,,
A,3203,16205,SEGUROS,50,0,50,5827.29,,,,,,
A,3203,16209,OTROS GASTOS SOCIALES,50,0,50,32766.07,,,,,,
A,3203,20600,ARRENDAMIENTO EQUIPOS PROCESOS DE INFORMACION,500,0,500,36810.15,,,,,,
A,3203,21200,REP. MANT. Y CONSERVACION EDIFICIOS,2000,0,2000,33727.48,,,,,,
A,3203,22100,SUMINISTROS: ENERGÍA ELÉCTRICA,6400,0,6400,13552,,,,,,
A,3203,22101,SUMINISTROS: AGUA,3700,0,3700,99233.58,,,,,,
A,3203,22102,GAS,2000,0,2000,27015.75,,,,,,
A,3203,22200,SERVICIOS DE TELECOMUNICACIONES,300,0,300,12801.84,,,,,,
A,3203,22699,OTROS GASTOS DIVERSOS,2000,0,2000,13952.17,,,,,,
A,3203,22718,MANTENIMIENTO ASCENSORES,1500,0,1500,2546.93,,,,,,
A,3203,22719,MANTENIMIENTO CLIMATIZACION,1500,0,1500,31082.48,,,,,,
A,3204,13000,RETRIBUCIONES BÁSICAS,316000,0,316000,,,,,,,
A,3204,13002,OTRAS REMUNERACIONES,63000,0,63000,,,,,,,
A,3204,15000,PRODUCTIVIDAD,75000,0,75000,16944.95,,,,,,
A,3204,16000,SEGURIDAD SOCIAL,140000,-20000,120000,1597.06,,,,,,
A,3204,16204,ACCIÓN SOCIAL,10000,0,10000,10556.7,,,,,,
A,3204,16205,SEGUROS,1000,0,1000,7404.51,,,,,,
A,3204,16209,OTROS GASTOS SOCIALES,500,0,500,102986.25,,,,,,
A,3204,20600,ARRENDAMIENTO EQUIPOS PROCESOS DE INFORMACION,2000,0,2000,27018.96,,,,,,
