#Org.,Prog.,Econ.,DENOMINACIÓN DE LAS APLICACIONES,Créditos Iniciales,Modificaciones,Créditos Totales,Obligaciones Reconocidas
A,3201,13000,RETRIBUCIONES BÁSICAS,320000,0,320000,20673.55
A,3201,13002,OTRAS REMUNERACIONES,92000,0,92000,6232.47
A,3201,15000,PRODUCTIVIDAD,43000,0,43000,2881.74
A,3201,15200,OTROS INCENTIVOS AL RENDIMIENTO,1000,0,1000,124.5
A,3201,16000,SEGURIDAD SOCIAL,144000,0,144000,4341.66
A,3201,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,3000,0,3000,236.93
A,3201,16204,ACCIÓN SOCIAL,12000,0,12000,0
A,3201,16205,SEGUROS,1000,0,1000,386.86
A,3201,16209,OTROS GASTOS SOCIALES,500,0,500,0
A,3201,20600,ARRENDAMIENTO EQUIPOS PROCESOS DE INFORMACION,900,0,900,74.89
A,3201,21200,REP. MANT. Y CONSERVACION EDIFICIOS,2000,0,2000,0
A,3201,22100,SUMINISTROS: ENERGÍA ELÉCTRICA,11000,0,11000,0
A,3201,22101,SUMINISTROS: AGUA,1000,0,1000,0
A,3201,22103,COMBUSTIBLES Y CARBURANTES,5500,0,5500,0
A,3201,22200,SERVICIOS DE TELECOMUNICACIONES,600,0,600,43.6
A,3201,22699,OTROS GASTOS DIVERSOS,1250,0,1250,0
A,3201,22718,MANTENIMIENTO ASCENSORES,1250,0,1250,0
A,3201,22719,MANTENIMIENTO CLIMATIZACION,2000,0,2000,0
A,3201,22728,CONTRATO MANUTENCION NIÑOS E. INFANTIL,70000,0,70000,0
A,3201,48006,TRANSFERENCIAS ESCUELAS INFANTILES,385000,0,385000,0
A,3202,13000,RETRIBUCIONES BÁSICAS,74000,0,74000,6693.55
A,3202,13002,OTRAS REMUNERACIONES,30000,0,30000,2151.18
A,3202,15000,PRODUCTIVIDAD,26000,0,26000,2404.36
A,3202,16000,SEGURIDAD SOCIAL,36000,0,36000,4341.66
A,3202,16204,ACCIÓN SOCIAL,2500,0,2500,0
A,3202,16205,SEGUROS,100,0,100,38.34
A,3202,16209,OTROS GASTOS SOCIALES,100,0,100,0
A,3202,20600,ARRENDAMIENTO EQUIPOS PROCESOS DE INFORMACION,8000,0,8000,74.89
A,3202,21200,REP. MANT. Y CONSERVACION EDIFICIOS,2000,0,2000,0
A,3202,22100,SUMINISTROS: ENERGÍA ELÉCTRICA,102000,0,102000,19865.1
A,3202,22101,SUMINISTROS: AGUA,48000,0,48000,0
A,3202,22102,GAS,240000,0,240000,430.4
A,3202,22200,SERVICIOS DE TELECOMUNICACIONES,350,0,350,34.31
A,3202,22699,OTROS GASTOS DIVERSOS,2400,0,2400,118
A,3202,22718,MANTENIMIENTO ASCENSORES,7550,0,7550,0
A,3202,22719,MANTENIMIENTO CLIMATIZACION,15000,0,15000,0
A,3202,63200,INVERSION Y MEJORA EN CENTROS EDUCATIVOS,0,0,0,0
A,3203,13000,RETRIBUCIONES BÁSICAS,22000,0,22000,1625.07
A,3203,13002,OTRAS REMUNERACIONES,3000,0,3000,235.3
A,3203,15000,PRODUCTIVIDAD,5000,0,5000,254.37
A,3203,16000,SEGURIDAD SOCIAL,9000,0,9000,4341.66
A,3203,16204,ACCIÓN SOCIAL,1000,0,1000,0
A,3203,16205,SEGUROS,50,0,50,19.75
A,3203,16209,OTROS GASTOS SOCIALES,50,0,50,0
A,3203,20600,ARRENDAMIENTO EQUIPOS PROCESOS DE INFORMACION,500,0,500,74.89
A,3203,21200,REP. MANT. Y CONSERVACION EDIFICIOS,2000,0,2000,0
A,3203,22100,SUMINISTROS: ENERGÍA ELÉCTRICA,6400,0,6400,0
A,3203,22101,SUMINISTROS: AGUA,3700,0,3700,0
A,3203,22102,GAS,2000,0,2000,0
A,3203,22200,SERVICIOS DE TELECOMUNICACIONES,300,0,300,11.27
A,3203,22699,OTROS GASTOS DIVERSOS,2000,0,2000,0
A,3203,22718,MANTENIMIENTO ASCENSORES,1500,0,1500,0
A,3203,22719,MANTENIMIENTO CLIMATIZACION,1500,0,1500,0
A,3204,13000,RETRIBUCIONES BÁSICAS,316000,0,316000,22277.27
A,3204,13002,OTRAS REMUNERACIONES,63000,0,63000,4594.91
A,3204,15000,PRODUCTIVIDAD,75000,0,75000,5607.83
A,3204,16000,SEGURIDAD SOCIAL,140000,0,140000,9486.11
A,3204,16204,ACCIÓN SOCIAL,10000,0,10000,0
A,3204,16205,SEGUROS,1000,0,1000,386.86
A,3204,16209,OTROS GASTOS SOCIALES,500,0,500,0
A,3204,20600,ARRENDAMIENTO EQUIPOS PROCESOS DE INFORMACION,2000,0,2000,262.11
A,3204,21200,REP. MANT. Y CONSERVACION EDIFICIOS,3000,0,3000,0
A,3204,22100,SUMINISTROS: ENERGÍA ELÉCTRICA,24200,0,24200,0
A,3204,22101,SUMINISTROS: AGUA,3500,0,3500,366.59
A,3204,22200,SERVICIOS DE TELECOMUNICACIONES,2200,0,2200,94.61
A,3204,22615,GASTOS ESCUELA MUSICA,4000,0,4000,0
A,3204,22699,OTROS GASTOS DIVERSOS,4600,0,4600,0
A,3204,22719,MANTENIMIENTO CLIMATIZACION,7000,0,7000,0
A,3205,22729,CONTRATO SERVICIO ACTIVIDADES EXTRAESCOLARES,115000,0,115000,0
A,3207,13000,RETRIBUCIONES BÁSICAS,12000,0,12000,877.25
A,3207,13002,OTRAS REMUNERACIONES,5000,0,5000,358.53
A,3207,15000,PRODUCTIVIDAD,4000,0,4000,336.05
A,3207,16000,SEGURIDAD SOCIAL,6000,0,6000,0
A,3207,16204,ACCIÓN SOCIAL,500,0,500,0
A,3207,16205,SEGUROS,50,0,50,19.75
A,3207,16209,OTROS GASTOS SOCIALES,50,0,50,0
A,3207,20600,ARRENDAMIENTO EQUIPOS PROCESOS DE INFORMACION,800,0,800,74.89
A,3207,21200,REP. MANT. Y CONSERVACION EDIFICIOS,2000,0,2000,0
A,3207,22100,SUMINISTROS: ENERGÍA ELÉCTRICA,10000,0,10000,0
A,3207,22101,SUMINISTROS: AGUA,1000,0,1000,0
A,3207,22200,SERVICIOS DE TELECOMUNICACIONES,300,0,300,31.31
A,3207,22718,MANTENIMIENTO ASCENSORES,1300,0,1300,0
A,3207,22719,MANTENIMIENTO CLIMATIZACION,5000,0,5000,0
A,3207,22746,CONTRATO GESTION LUDOTECA MPAL,65000,0,65000,0
A,334,12003,SUELDOS DEL GRUPO C1,12000,0,12000,430.14
A,334,12004,SUELDOS DEL GRUPO C2,9000,0,9000,0
A,334,12006,TRIENIOS,6000,0,6000,450.46
A,334,12100,COMPLEMENTO DE DESTINO,14000,0,14000,973.61
A,334,12101,COMPLEMENTO ESPECÍFICO,19000,0,19000,1327.25
A,334,13000,RETRIBUCIONES BÁSICAS,309000,0,309000,20667.24
A,334,13002,OTRAS REMUNERACIONES,88000,0,88000,5236.28
A,334,15000,PRODUCTIVIDAD,53000,0,53000,4378.53
A,334,15200,OTROS INCENTIVOS AL RENDIMIENTO,26000,0,26000,1134.7
A,334,16000,SEGURIDAD SOCIAL,164000,0,164000,12274.55
A,334,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,2000,0,2000,136.06
A,334,16204,ACCIÓN SOCIAL,17000,0,17000,311.01
A,334,16205,SEGUROS,1400,0,1400,542.53
A,334,16209,OTROS GASTOS SOCIALES,1200,0,1200,0
A,334,20600,ARRENDAMIENTO EQUIPOS PROCESOS DE INFORMACION,16000,0,16000,748.3
A,334,20900,CÁNONES.,4000,0,4000,0
A,334,21200,REP. MANT. Y CONSERVACION EDIFICIOS,46000,0,46000,0
A,334,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",10000,0,10000,616.64
A,334,22100,SUMINISTROS: ENERGÍA ELÉCTRICA,230700,0,230700,0
A,334,22101,SUMINISTROS: AGUA,19700,0,19700,0
A,334,22102,GAS,29500,0,29500,0
A,334,22103,COMBUSTIBLES Y CARBURANTES,1000,0,1000,0
A,334,22200,SERVICIOS DE TELECOMUNICACIONES,11500,0,11500,470.73
A,334,22201,POSTALES,5000,0,5000,513.42
A,334,22401,SEGUROS SUSPENSION DE ACTUACIONES,3000,0,3000,0
A,334,22609,FESTEJOS TAURINOS,25000,0,25000,0
A,334,22613,ANIMACION A LA LECTURA,10000,0,10000,0
A,334,22618,PINTO VERANO,25000,0,25000,0
A,334,22619,FIESTAS CARNAVALES Y NAVIDAD,40000,0,40000,9399.49
A,334,22620,PROMOCION BANDA MPAL Y CORO,50000,0,50000,0
A,334,22623,FIESTAS PATRONALES,150000,0,150000,0
A,334,22628,VIVE LA NAVIDAD,15000,0,15000,3932.5
A,334,22630,PROGRAMACION SOCIOCULTURAL,21000,0,21000,0
A,334,22690,GASTOS DIVERSOS,8000,0,8000,568.7
A,334,22718,MANTENIMIENTO ASCENSORES,10000,0,10000,0
A,334,22719,MANTENIMIENTO CLIMATIZACION,24000,0,24000,0
A,334,22723,CONTRATO ILUMINACION Y SONIDO TEATRO,30000,0,30000,0
A,334,22730,CONTRATO ILUMINACION FIESTAS,30000,0,30000,4346.32
A,334,22732,CONTRATO FUEGOS ARTIFICIALES,20000,0,20000,0
A,334,22748,PROGRAMACION TEATRO MPAL,50000,0,50000,0
A,334,22753,PROMOCIÓN DEL COMERCIO Y PYMES,50000,0,50000,0
A,334,22755,T.R.O.E.P.: FESTIVAL RENACENTISTA,20000,0,20000,0
A,334,22756,T.R.O.E.P.: :DIFUSIÓN PATRIMONIO HISTÓRICO,20000,0,20000,0
A,334,22757,T.R.O.E.P.: DIFUSIÓN,25000,0,25000,0
A,334,22758,T.R.O.E.P.: CONTRATO SONIDO ACTUACIONES CALLE,30000,0,30000,0
A,334,22759,T.R.O.E.P.: AGENDA 21 CULTURAL,10000,0,10000,0
A,334,62603,INVERSION PARA LA ADECUACION DE LA TORRE DE EBOLI,200000,0,200000,0
A,334,62700,PROYECTOS FEDER,0,0,0,0
A,3343,12000,SUELDOS DEL GRUPO A1,14000,0,14000,1109.05
A,3343,12006,TRIENIOS,1000,0,1000,127.95
A,3343,12100,COMPLEMENTO DE DESTINO,11000,0,11000,803.81
A,3343,12101,COMPLEMENTO ESPECÍFICO,7000,0,7000,558.64
A,3343,13000,RETRIBUCIONES BÁSICAS,108000,0,108000,6239.03
A,3343,13002,OTRAS REMUNERACIONES,31000,0,31000,1847.85
A,3343,15000,PRODUCTIVIDAD,18000,0,18000,1171.3
A,3343,15200,OTROS INCENTIVOS AL RENDIMIENTO,1000,0,1000,2611.84
A,3343,16000,SEGURIDAD SOCIAL,58000,0,58000,4979.63
A,3343,16204,ACCIÓN SOCIAL,1000,0,1000,0
A,3343,16205,SEGUROS,100,0,100,38.34
A,3343,16209,OTROS GASTOS SOCIALES,100,0,100,0
A,3343,20600,ARRENDAMIENTO EQUIPOS PROCESOS DE INFORMACION,14000,0,14000,635.4
A,3343,21200,REP. MANT. Y CONSERVACION EDIFICIOS,3000,0,3000,0
A,3343,22605,ACTIVIDADES RED CIUDADES SALUDABLES,1000,0,1000,0
A,3343,22608,ACTIVIDADES OMIC,3000,0,3000,0
A,3343,22611,ACTIVIDADES COLECTIVO MAYORES,3000,0,3000,0
A,3343,22690,GASTOS DIVERSOS,15800,0,15800,0
A,3343,22700,LIMPIEZA Y ASEO,25000,0,25000,0
A,3343,22739,T.R.O.E.P. CONTROL E INSPECCIÓN DE AGUAS,6000,0,6000,1522.92
A,3343,22740,CONTRATO ASESORÍA JURÍDICA,2000,0,2000,0
A,3343,22741,COMIDA CONFRATERNIZACIÓN,9000,0,9000,0
A,3343,22742,CENTRO DE OCIO MAYORES,115000,0,115000,9534.53
A,3343,22744,PROGRAMAS DE SALUD PUBLICA,33000,0,33000,0
A,341,13000,RETRIBUCIONES BÁSICAS,456000,0,456000,33148.85
A,341,13002,OTRAS REMUNERACIONES,178000,0,178000,11243.51
A,341,15000,PRODUCTIVIDAD,75000,0,75000,4773.45
A,341,15200,OTROS INCENTIVOS AL RENDIMIENTO,32000,0,32000,912.03
A,341,16000,SEGURIDAD SOCIAL,243000,0,243000,17433.55
A,341,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,3000,0,3000,156.91
A,341,16204,ACCIÓN SOCIAL,5000,0,5000,0
A,341,16205,SEGUROS,2400,0,2400,929.4
A,341,16209,OTROS GASTOS SOCIALES,1000,0,1000,0
A,341,20600,ARRENDAMIENTO EQUIPOS PROCESOS DE INFORMACION,38850,0,38850,262.11
A,341,21200,REP. MANT. Y CONSERVACION EDIFICIOS,22000,0,22000,0
A,341,22100,SUMINISTROS: ENERGÍA ELÉCTRICA,373000,0,373000,52785.22
A,341,22101,SUMINISTROS: AGUA,160000,0,160000,0
A,341,22102,GAS,111000,0,111000,762.68
A,341,22104,VESTUARIO,2000,0,2000,0
A,341,22116,TROFEOS DEPORTIVOS,12000,0,12000,2152.63
A,341,22119,MATERIAL TECNICO DEPORTIVO,40000,0,40000,0
A,341,22200,SERVICIOS DE TELECOMUNICACIONES,8000,0,8000,417.56
A,341,22201,POSTALES,5000,0,5000,513.42
A,341,22402,SEGUROS DEPORTIVOS,60000,0,60000,58114.17
A,341,22690,GASTOS DIVERSOS,6000,0,6000,478.51
A,341,22718,MANTENIMIENTO ASCENSORES,3750,0,3750,0
A,341,22719,MANTENIMIENTO CLIMATIZACION,25000,0,25000,0
A,341,22735,ARBITRAJES Y COORDINACION,10000,0,10000,0
A,341,22799,OTROS TRABAJOS REAQLIZADO POR OTRAS EMPRESAS Y PROFES.,2000,0,2000,0
A,341,23120,DEL PERSONAL NO DIRECTIVO,1000,0,1000,26.3
A,341,48001,FOMENTO DEPORTE ESCOLAR,10000,0,10000,0
A,341,48004,FOMENTO DEPORTE,20000,0,20000,0
A,341,48904,PROGRAMAS DEPORTIVOS Y ACTIVIDADES,70000,0,70000,0
A,341,61905,PLAN MUNICIPAL DE MEJORA PISTAS DEPORTIVAS,0,0,0,0
B,450,12000,SUELDOS DEL GRUPO A1,73000,0,73000,7763.35
B,450,12001,SUELDOS DEL GRUPO A2,53000,0,53000,3835.92
B,450,12003,SUELDOS DEL GRUPO C1,37000,0,37000,720.02
B,450,12004,SUELDOS DEL GRUPO C2,52000,0,52000,599.25
B,450,12006,TRIENIOS,29000,0,29000,2320.25
B,450,12100,COMPLEMENTO DE DESTINO,153000,0,153000,8986.37
B,450,12101,COMPLEMENTO ESPECÍFICO,283000,0,283000,15435.19
B,450,13000,RETRIBUCIONES BÁSICAS,303000,0,303000,21405.93
B,450,13002,OTRAS REMUNERACIONES,116000,0,116000,9073.64
B,450,15000,PRODUCTIVIDAD,108000,0,108000,8350.39
B,450,15200,OTROS INCENTIVOS AL RENDIMIENTO,13000,0,13000,214.62
B,450,16000,SEGURIDAD SOCIAL,328000,0,328000,27240.72
B,450,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,3000,0,3000,217.75
B,450,16204,ACCIÓN SOCIAL,26000,0,26000,0
B,450,16205,SEGUROS,3000,0,3000,1161.74
B,450,16209,OTROS GASTOS SOCIALES,2500,0,2500,0
B,450,20600,ARRENDAMIENTO EQUIPOS PROCESOS DE INFORMACION,8000,0,8000,373.86
B,450,21000,REPARACIONES Y OBRAS,40000,0,40000,17339.28
B,450,21200,REP. MANT. Y CONSERVACION EDIFICIOS,6000,0,6000,3206.5
B,450,22100,SUMINISTROS: ENERGÍA ELÉCTRICA,1000000,0,1000000,172741.95
